name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LAD1-LAD2	SEEG	V	n/a	n/a	bipolar	LAD	500	depth	n/a
LAD2-LAD3	SEEG	V	n/a	n/a	bipolar	LAD	500	depth	n/a
LAD3-LAD4	SEEG	V	n/a	n/a	bipolar	LAD	500	depth	n/a
LPD1-LPD2	SEEG	V	n/a	n/a	bipolar	LPD	500	depth	n/a
LPD2-LPD3	SEEG	V	n/a	n/a	bipolar	LPD	500	depth	n/a
LPD3-LPD4	SEEG	V	n/a	n/a	bipolar	LPD	500	depth	n/a
RAD1-RAD2	SEEG	V	n/a	n/a	bipolar	RAD	500	depth	n/a
RAD2-RAD3	SEEG	V	n/a	n/a	bipolar	RAD	500	depth	n/a
RAD3-RAD4	SEEG	V	n/a	n/a	bipolar	RAD	500	depth	n/a
RPD1-RPD2	SEEG	V	n/a	n/a	bipolar	RPD	500	depth	n/a
RPD2-RPD3	SEEG	V	n/a	n/a	bipolar	RPD	500	depth	n/a
RPD3-RPD4	SEEG	V	n/a	n/a	bipolar	RPD	500	depth	n/a
RTG1-RTG2	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG1-RTG9	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG2-RTG3	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG2-RTG10	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG3-RTG4	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG3-RTG11	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG4-RTG5	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG4-RTG12	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG5-RTG6	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG5-RTG13	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG6-RTG14	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG6-RTG7	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG7-RTG15	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG7-RTG8	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG8-RTG16	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG9-RTG10	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG9-RTG17	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG10-RTG18	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG10-RTG11	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG11-RTG19	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG11-RTG12	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG12-RTG20	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG12-RTG13	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
RTG13-RTG14	ECOG	V	n/a	n/a	bipolar	RTG	500	strip	n/a
