name	type	units	low_cutoff	high_cutoff	reference	group	sampling_frequency	description	notch
LB1-LB2	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB2-LB3	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB3-LB4	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB4-LB5	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB5-LB6	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB6-LB7	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB7-LB8	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB8-LB9	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LB9-LB10	SEEG	V	n/a	n/a	bipolar	LB	1000	depth	n/a
LA1-LA2	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA2-LA3	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA3-LA4	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA4-LA5	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA5-LA6	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA6-LA7	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA7-LA8	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA8-LA9	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LA9-LA10	SEEG	V	n/a	n/a	bipolar	LA	1000	depth	n/a
LI1-LI2	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI2-LI3	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI3-LI4	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI4-LI5	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI5-LI6	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI6-LI7	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI7-LI8	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI8-LI9	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LI9-LI10	SEEG	V	n/a	n/a	bipolar	LI	1000	depth	n/a
LT1-LT2	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT2-LT3	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT3-LT4	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT4-LT5	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT5-LT6	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT6-LT7	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT7-LT8	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT8-LT9	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LT9-LT10	SEEG	V	n/a	n/a	bipolar	LT	1000	depth	n/a
LF1-LF2	SEEG	V	n/a	n/a	bipolar	LF	1000	depth	n/a
LF2-LF3	SEEG	V	n/a	n/a	bipolar	LF	1000	depth	n/a
LF3-LF4	SEEG	V	n/a	n/a	bipolar	LF	1000	depth	n/a
LF4-LF5	SEEG	V	n/a	n/a	bipolar	LF	1000	depth	n/a
LF5-LF6	SEEG	V	n/a	n/a	bipolar	LF	1000	depth	n/a
LF6-LF7	SEEG	V	n/a	n/a	bipolar	LF	1000	depth	n/a
LF7-LF8	SEEG	V	n/a	n/a	bipolar	LF	1000	depth	n/a
LF8-LF9	SEEG	V	n/a	n/a	bipolar	LF	1000	depth	n/a
