name	type	units	low_cutoff	high_cutoff	group	sampling_frequency	description	notch
1LD1	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD2	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD3	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD4	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD5	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD6	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD7	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD8	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD9	SEEG	V	n/a	n/a	LD	1000	depth	n/a
1LD10	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD1	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD2	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD3	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD4	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD5	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD6	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD7	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD8	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD9	SEEG	V	n/a	n/a	LD	1000	depth	n/a
3LD10	SEEG	V	n/a	n/a	LD	1000	depth	n/a
2RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
2RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
2RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
2RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
2RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
2RD6	SEEG	V	n/a	n/a	RD	1000	depth	n/a
2RD7	SEEG	V	n/a	n/a	RD	1000	depth	n/a
2RD8	SEEG	V	n/a	n/a	RD	1000	depth	n/a
2RD9	SEEG	V	n/a	n/a	RD	1000	depth	n/a
4RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
4RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
4RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
4RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
4RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
4RD6	SEEG	V	n/a	n/a	RD	1000	depth	n/a
4RD7	SEEG	V	n/a	n/a	RD	1000	depth	n/a
6RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
6RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
6RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
6RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
6RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
6RD6	SEEG	V	n/a	n/a	RD	1000	depth	n/a
6RD7	SEEG	V	n/a	n/a	RD	1000	depth	n/a
6RD8	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD6	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD7	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD8	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD9	SEEG	V	n/a	n/a	RD	1000	depth	n/a
8RD10	SEEG	V	n/a	n/a	RD	1000	depth	n/a
10RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
10RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
10RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
10RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
10RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
10RD6	SEEG	V	n/a	n/a	RD	1000	depth	n/a
12RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
12RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
12RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
12RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
12RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
12RD6	SEEG	V	n/a	n/a	RD	1000	depth	n/a
12RD7	SEEG	V	n/a	n/a	RD	1000	depth	n/a
12RD8	SEEG	V	n/a	n/a	RD	1000	depth	n/a
14RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
14RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
14RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
14RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
14RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
16RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
16RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
16RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
16RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
16RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
16RD6	SEEG	V	n/a	n/a	RD	1000	depth	n/a
18RD1	SEEG	V	n/a	n/a	RD	1000	depth	n/a
18RD2	SEEG	V	n/a	n/a	RD	1000	depth	n/a
18RD3	SEEG	V	n/a	n/a	RD	1000	depth	n/a
18RD4	SEEG	V	n/a	n/a	RD	1000	depth	n/a
18RD5	SEEG	V	n/a	n/a	RD	1000	depth	n/a
18RD6	SEEG	V	n/a	n/a	RD	1000	depth	n/a
